,stockId,stockName,timestamp_x,price,volume,groupId,stockInGroup,groupHasPrice,stockNr
0,1,Breezer,2022-03-23 15:40:34,,0.28,1,1,38.0,2
1,1,Breezer,2022-03-23 15:40:34,,0.28,2,1,37.0,-214
2,1,Breezer,2022-03-23 15:40:34,,0.28,3,1,36.0,0
3,1,Breezer,2022-03-23 15:40:34,,0.28,5,0,36.0,0
4,1,Breezer,2022-03-23 15:40:34,,0.28,6,1,37.0,-1970
5,1,Breezer,2022-03-23 15:40:34,,0.28,7,0,40.0,0
6,1,Breezer,2022-03-23 15:40:34,,0.28,8,1,37.0,42
7,1,Breezer,2022-03-23 15:40:34,,0.28,9,0,37.0,-78
8,1,Breezer,2022-03-23 15:40:34,,0.28,11,1,38.0,-120
9,1,Breezer,2022-03-23 15:40:34,,0.28,12,1,39.0,-61
10,1,Breezer,2022-03-23 15:40:34,,0.28,13,1,38.0,0
11,1,Breezer,2022-03-23 15:40:34,,0.28,14,0,0.0,0
12,1,Breezer,2022-03-23 15:40:34,,0.28,15,0,0.0,0
13,1,Breezer,2022-03-23 15:40:34,,0.28,17,1,36.0,0
14,1,Breezer,2022-03-23 15:40:34,,0.28,18,0,0.0,0
15,1,Breezer,2022-03-23 15:40:34,,0.28,20,1,0.0,0
16,1,Breezer,2022-03-23 15:40:34,,0.28,21,0,0.0,0
17,1,Breezer,2022-03-23 15:40:34,,0.28,23,1,37.0,-182
18,1,Breezer,2022-03-23 15:40:34,,0.28,24,1,36.0,-569
19,1,Breezer,2022-03-23 15:40:34,,0.28,26,1,40.0,-77
20,1,Breezer,2022-03-23 15:40:34,,0.28,27,0,0.0,0
21,1,Breezer,2022-03-23 15:40:34,,0.28,28,0,37.0,243
22,1,Breezer,2022-03-23 15:40:34,,0.28,29,1,37.0,-17
23,1,Breezer,2022-03-23 15:40:34,,0.28,30,1,38.0,14
24,1,Breezer,2022-03-23 15:40:34,,0.28,31,0,0.0,0
25,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,1,0,34.0,0
26,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,2,0,34.0,0
27,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,3,0,34.0,0
28,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,5,0,34.0,0
29,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,6,1,36.0,-1721
30,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,7,1,39.0,12
31,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,8,1,36.0,15
32,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,9,0,38.0,-60
33,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,11,1,37.0,-175
34,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,12,1,37.0,-666
35,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,13,1,38.0,-12
36,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,14,0,0.0,0
37,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,15,0,0.0,0
38,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,17,1,36.0,0
39,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,18,0,0.0,0
40,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,20,1,0.0,0
41,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,23,1,36.0,-69
42,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,24,1,36.0,-656
43,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,26,0,0.0,0
44,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,27,0,0.0,0
45,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,29,1,35.0,-9
46,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,30,1,36.0,56
47,2,Hard Seltzer,2022-03-23 15:41:07,,0.33,31,0,0.0,0
48,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,1,1,26.0,117
49,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,2,1,27.0,-524
50,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,3,1,24.0,-68
51,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,5,0,24.0,0
52,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,7,1,30.0,20
53,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,8,1,26.0,14
54,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,9,1,28.0,-234
55,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,11,1,26.0,-818
56,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,12,1,28.0,-4215
57,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,13,1,26.0,0
58,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,14,1,23.0,8
59,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,15,0,0.0,0
60,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,17,1,26.0,0
61,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,18,0,28.0,-4
62,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,20,1,0.0,0
63,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,23,1,27.0,-116
64,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,24,1,27.0,-419
65,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,26,1,30.0,-65
66,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,27,0,0.0,0
67,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,28,1,27.0,51
68,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,29,1,25.0,-58
69,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,30,1,26.0,51
70,3,"Hansa Pils 0,33",2022-03-23 15:41:22,,0.33,31,0,0.0,0
71,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,1,0,135.0,0
72,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,2,0,135.0,0
73,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,3,0,135.0,0
74,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,5,0,135.0,0
75,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,7,0,0.0,0
76,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,8,0,0.0,0
77,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,9,0,0.0,0
78,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,11,0,0.0,0
79,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,12,0,0.0,0
80,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,13,0,0.0,0
81,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,14,0,0.0,0
82,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,15,0,0.0,0
83,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,17,1,0.0,0
84,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,18,0,0.0,0
85,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,20,1,0.0,0
86,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,24,0,0.0,0
87,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,26,0,0.0,0
88,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,27,0,0.0,0
89,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,29,0,0.0,0
90,4,Rødvin Hel flaske,2022-03-23 15:41:48,,0.75,31,0,0.0,0
91,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,1,0,40.0,0
92,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,2,0,40.0,0
93,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,3,0,40.0,0
94,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,5,0,40.0,0
95,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,7,0,0.0,0
96,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,8,0,0.0,0
97,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,9,0,0.0,0
98,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,11,0,0.0,0
99,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,12,0,0.0,0
100,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,13,1,40.0,-1
101,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,14,0,0.0,0
102,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,15,0,0.0,0
103,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,17,1,0.0,0
104,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,18,0,0.0,0
105,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,20,1,0.0,0
106,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,24,0,0.0,0
107,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,26,0,0.0,0
108,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,27,0,0.0,0
109,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,29,0,0.0,0
110,5,Nogne Blanc,2022-03-23 15:41:59,,0.5,31,0,0.0,0
111,6,Mango IPA,2022-03-23 15:42:22,,0.5,1,0,39.0,0
112,6,Mango IPA,2022-03-23 15:42:22,,0.5,2,0,39.0,0
113,6,Mango IPA,2022-03-23 15:42:22,,0.5,3,0,39.0,0
114,6,Mango IPA,2022-03-23 15:42:22,,0.5,5,0,39.0,0
115,6,Mango IPA,2022-03-23 15:42:22,,0.5,6,1,42.0,-35
116,6,Mango IPA,2022-03-23 15:42:22,,0.5,7,0,0.0,0
117,6,Mango IPA,2022-03-23 15:42:22,,0.5,8,1,41.0,0
118,6,Mango IPA,2022-03-23 15:42:22,,0.5,9,0,39.0,-2
119,6,Mango IPA,2022-03-23 15:42:22,,0.5,11,1,42.0,-9
120,6,Mango IPA,2022-03-23 15:42:22,,0.5,12,0,0.0,0
121,6,Mango IPA,2022-03-23 15:42:22,,0.5,13,1,38.0,0
122,6,Mango IPA,2022-03-23 15:42:22,,0.5,14,0,0.0,0
123,6,Mango IPA,2022-03-23 15:42:22,,0.5,15,0,0.0,0
124,6,Mango IPA,2022-03-23 15:42:22,,0.5,17,1,0.0,0
125,6,Mango IPA,2022-03-23 15:42:22,,0.5,18,1,35.0,2
126,6,Mango IPA,2022-03-23 15:42:22,,0.5,20,1,0.0,0
127,6,Mango IPA,2022-03-23 15:42:22,,0.5,24,0,0.0,0
128,6,Mango IPA,2022-03-23 15:42:22,,0.5,26,0,0.0,0
129,6,Mango IPA,2022-03-23 15:42:22,,0.5,27,0,0.0,0
130,6,Mango IPA,2022-03-23 15:42:22,,0.5,28,1,40.0,12
131,6,Mango IPA,2022-03-23 15:42:22,,0.5,29,0,0.0,0
132,6,Mango IPA,2022-03-23 15:42:22,,0.5,31,0,0.0,0
133,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,1,0,21.0,0
134,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,2,0,21.0,0
135,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,3,1,21.0,-3
136,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,5,0,21.0,0
137,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,8,0,0.0,0
138,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,9,0,21.0,-2
139,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,11,0,0.0,0
140,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,12,0,21.0,0
141,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,13,1,22.0,0
142,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,14,0,0.0,0
143,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,15,0,0.0,0
144,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,17,1,21.0,0
145,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,18,0,22.0,-3
146,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,20,1,0.0,0
147,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,21,0,10.0,-4
148,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,24,0,0.0,0
149,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,26,0,0.0,0
150,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,27,1,23.0,0
151,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,29,0,22.0,-16
152,7,"Coca Cola 0,5",2022-03-23 15:42:36,,0.5,31,0,0.0,0
153,8,Red Bull,2022-03-23 15:42:49,,0.25,1,0,19.0,0
154,8,Red Bull,2022-03-23 15:42:49,,0.25,2,1,21.0,-298
155,8,Red Bull,2022-03-23 15:42:49,,0.25,3,1,19.0,0
156,8,Red Bull,2022-03-23 15:42:49,,0.25,5,0,19.0,0
157,8,Red Bull,2022-03-23 15:42:49,,0.25,6,1,20.0,-905
158,8,Red Bull,2022-03-23 15:42:49,,0.25,7,0,20.0,0
159,8,Red Bull,2022-03-23 15:42:49,,0.25,8,1,19.0,0
160,8,Red Bull,2022-03-23 15:42:49,,0.25,9,0,19.0,-162
161,8,Red Bull,2022-03-23 15:42:49,,0.25,11,1,20.0,-951
162,8,Red Bull,2022-03-23 15:42:49,,0.25,12,1,20.0,-884
163,8,Red Bull,2022-03-23 15:42:49,,0.25,13,1,20.0,-22
164,8,Red Bull,2022-03-23 15:42:49,,0.25,14,1,19.0,41
165,8,Red Bull,2022-03-23 15:42:49,,0.25,15,1,20.0,0
166,8,Red Bull,2022-03-23 15:42:49,,0.25,16,0,20.0,0
167,8,Red Bull,2022-03-23 15:42:49,,0.25,17,1,19.0,0
168,8,Red Bull,2022-03-23 15:42:49,,0.25,18,1,22.0,-23
169,8,Red Bull,2022-03-23 15:42:49,,0.25,20,1,0.0,0
170,8,Red Bull,2022-03-23 15:42:49,,0.25,21,0,23.0,-13
171,8,Red Bull,2022-03-23 15:42:49,,0.25,23,1,19.0,-167
172,8,Red Bull,2022-03-23 15:42:49,,0.25,24,0,0.0,0
173,8,Red Bull,2022-03-23 15:42:49,,0.25,26,1,30.0,-4
174,8,Red Bull,2022-03-23 15:42:49,,0.25,27,0,0.0,6
175,8,Red Bull,2022-03-23 15:42:49,,0.25,28,1,20.0,38
176,8,Red Bull,2022-03-23 15:42:49,,0.25,29,1,19.0,-4
177,8,Red Bull,2022-03-23 15:42:49,,0.25,30,1,20.0,36
178,8,Red Bull,2022-03-23 15:42:49,,0.25,31,1,19.0,93
179,9,Tikronersorama,2022-03-23 15:43:13,,1.0,1,1,10.0,0
180,9,Tikronersorama,2022-03-23 15:43:13,,1.0,2,0,10.0,0
181,9,Tikronersorama,2022-03-23 15:43:13,,1.0,3,0,10.0,0
182,9,Tikronersorama,2022-03-23 15:43:13,,1.0,5,0,10.0,0
183,9,Tikronersorama,2022-03-23 15:43:13,,1.0,7,0,0.0,0
184,9,Tikronersorama,2022-03-23 15:43:13,,1.0,8,0,0.0,0
185,9,Tikronersorama,2022-03-23 15:43:13,,1.0,9,0,0.0,0
186,9,Tikronersorama,2022-03-23 15:43:13,,1.0,11,0,0.0,0
187,9,Tikronersorama,2022-03-23 15:43:13,,1.0,12,0,0.0,0
188,9,Tikronersorama,2022-03-23 15:43:13,,1.0,13,0,0.0,0
189,9,Tikronersorama,2022-03-23 15:43:13,,1.0,14,0,0.0,0
190,9,Tikronersorama,2022-03-23 15:43:13,,1.0,15,0,0.0,0
191,9,Tikronersorama,2022-03-23 15:43:13,,1.0,17,1,0.0,0
192,9,Tikronersorama,2022-03-23 15:43:13,,1.0,18,0,0.0,0
193,9,Tikronersorama,2022-03-23 15:43:13,,1.0,20,1,0.0,0
194,9,Tikronersorama,2022-03-23 15:43:13,,1.0,24,0,0.0,0
195,9,Tikronersorama,2022-03-23 15:43:13,,1.0,26,0,0.0,0
196,9,Tikronersorama,2022-03-23 15:43:13,,1.0,27,0,0.0,0
197,9,Tikronersorama,2022-03-23 15:43:13,,1.0,29,0,0.0,0
198,9,Tikronersorama,2022-03-23 15:43:13,,1.0,31,0,0.0,0
199,10,Julebrus,2022-03-23 19:49:34,,0.33,1,0,15.0,0
200,10,Julebrus,2022-03-23 19:49:34,,0.33,2,0,15.0,0
201,10,Julebrus,2022-03-23 19:49:34,,0.33,3,0,15.0,0
202,10,Julebrus,2022-03-23 19:49:34,,0.33,5,0,15.0,0
203,10,Julebrus,2022-03-23 19:49:34,,0.33,7,0,0.0,0
204,10,Julebrus,2022-03-23 19:49:34,,0.33,8,0,0.0,0
205,10,Julebrus,2022-03-23 19:49:34,,0.33,9,0,0.0,0
206,10,Julebrus,2022-03-23 19:49:34,,0.33,11,0,0.0,0
207,10,Julebrus,2022-03-23 19:49:34,,0.33,12,0,0.0,0
208,10,Julebrus,2022-03-23 19:49:34,,0.33,13,1,16.0,-8
209,10,Julebrus,2022-03-23 19:49:34,,0.33,14,0,0.0,0
210,10,Julebrus,2022-03-23 19:49:34,,0.33,15,0,0.0,0
211,10,Julebrus,2022-03-23 19:49:34,,0.33,17,1,0.0,0
212,10,Julebrus,2022-03-23 19:49:34,,0.33,18,0,25.0,-20
213,10,Julebrus,2022-03-23 19:49:34,,0.33,20,1,0.0,0
214,10,Julebrus,2022-03-23 19:49:34,,0.33,21,0,0.0,0
215,10,Julebrus,2022-03-23 19:49:34,,0.33,24,0,0.0,0
216,10,Julebrus,2022-03-23 19:49:34,,0.33,26,0,0.0,0
217,10,Julebrus,2022-03-23 19:49:34,,0.33,27,0,0.0,0
218,10,Julebrus,2022-03-23 19:49:34,,0.33,29,0,0.0,0
219,10,Julebrus,2022-03-23 19:49:34,,0.33,31,0,0.0,0
220,11,Eplemost,2022-03-23 19:51:29,,0.28,1,1,18.0,27
221,11,Eplemost,2022-03-23 19:51:29,,0.28,2,1,18.0,-44
222,11,Eplemost,2022-03-23 19:51:29,,0.28,3,0,17.0,0
223,11,Eplemost,2022-03-23 19:51:29,,0.28,5,0,17.0,0
224,11,Eplemost,2022-03-23 19:51:29,,0.28,7,0,0.0,0
225,11,Eplemost,2022-03-23 19:51:29,,0.28,8,0,0.0,0
226,11,Eplemost,2022-03-23 19:51:29,,0.28,9,0,18.0,-12
227,11,Eplemost,2022-03-23 19:51:29,,0.28,11,0,0.0,0
228,11,Eplemost,2022-03-23 19:51:29,,0.28,12,0,0.0,0
229,11,Eplemost,2022-03-23 19:51:29,,0.28,13,1,18.0,0
230,11,Eplemost,2022-03-23 19:51:29,,0.28,14,0,0.0,0
231,11,Eplemost,2022-03-23 19:51:29,,0.28,15,0,0.0,0
232,11,Eplemost,2022-03-23 19:51:29,,0.28,17,1,18.0,0
233,11,Eplemost,2022-03-23 19:51:29,,0.28,18,0,0.0,0
234,11,Eplemost,2022-03-23 19:51:29,,0.28,20,1,0.0,0
235,11,Eplemost,2022-03-23 19:51:29,,0.28,24,0,0.0,0
236,11,Eplemost,2022-03-23 19:51:29,,0.28,26,0,25.0,-1
237,11,Eplemost,2022-03-23 19:51:29,,0.28,27,0,0.0,0
238,11,Eplemost,2022-03-23 19:51:29,,0.28,29,0,0.0,0
239,11,Eplemost,2022-03-23 19:51:29,,0.28,31,0,0.0,0
240,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,1,1,147.0,2
241,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,2,0,145.0,0
242,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,3,0,145.0,0
243,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,5,0,145.0,0
244,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,7,0,0.0,0
245,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,8,0,0.0,0
246,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,9,0,0.0,0
247,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,11,0,0.0,0
248,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,12,0,0.0,0
249,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,13,0,0.0,0
250,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,14,0,0.0,0
251,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,15,0,0.0,0
252,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,17,1,0.0,0
253,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,18,0,0.0,0
254,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,20,1,0.0,0
255,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,24,0,0.0,0
256,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,26,0,0.0,0
257,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,27,0,0.0,0
258,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,29,0,0.0,0
259,12,Rosevin Hel Flaske,2022-03-27 14:18:47,,0.75,31,0,0.0,0
260,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,1,0,155.0,0
261,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,2,0,150.0,0
262,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,3,0,150.0,0
263,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,5,0,150.0,0
264,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,7,0,0.0,0
265,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,8,0,0.0,0
266,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,9,0,0.0,0
267,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,11,0,0.0,0
268,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,12,0,0.0,0
269,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,13,0,0.0,0
270,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,14,0,0.0,0
271,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,15,0,0.0,0
272,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,17,1,0.0,0
273,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,18,0,0.0,0
274,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,20,1,0.0,0
275,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,24,0,0.0,0
276,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,26,0,0.0,0
277,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,27,0,0.0,0
278,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,29,0,0.0,0
279,13,Prosecco Cartemisia,2022-03-27 14:19:20,,0.75,31,0,0.0,0
280,14,Olden Eple,2022-03-29 11:58:44,,0.5,1,1,18.0,56
281,14,Olden Eple,2022-03-29 11:58:44,,0.5,2,1,20.0,-137
282,14,Olden Eple,2022-03-29 11:58:44,,0.5,3,1,17.0,0
283,14,Olden Eple,2022-03-29 11:58:44,,0.5,5,0,17.0,0
284,14,Olden Eple,2022-03-29 11:58:44,,0.5,7,1,19.0,0
285,14,Olden Eple,2022-03-29 11:58:44,,0.5,8,1,18.0,0
286,14,Olden Eple,2022-03-29 11:58:44,,0.5,9,1,19.0,-30
287,14,Olden Eple,2022-03-29 11:58:44,,0.5,11,1,20.0,-182
288,14,Olden Eple,2022-03-29 11:58:44,,0.5,12,0,0.0,0
289,14,Olden Eple,2022-03-29 11:58:44,,0.5,13,1,18.0,0
290,14,Olden Eple,2022-03-29 11:58:44,,0.5,14,0,0.0,0
291,14,Olden Eple,2022-03-29 11:58:44,,0.5,15,0,19.0,0
292,14,Olden Eple,2022-03-29 11:58:44,,0.5,17,1,18.0,0
293,14,Olden Eple,2022-03-29 11:58:44,,0.5,18,0,0.0,0
294,14,Olden Eple,2022-03-29 11:58:44,,0.5,20,1,0.0,0
295,14,Olden Eple,2022-03-29 11:58:44,,0.5,24,1,18.0,-436
296,14,Olden Eple,2022-03-29 11:58:44,,0.5,26,0,0.0,0
297,14,Olden Eple,2022-03-29 11:58:44,,0.5,27,0,0.0,0
298,14,Olden Eple,2022-03-29 11:58:44,,0.5,28,1,20.0,104
299,14,Olden Eple,2022-03-29 11:58:44,,0.5,29,1,19.0,-12
300,14,Olden Eple,2022-03-29 11:58:44,,0.5,31,0,0.0,0
301,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,1,0,26.0,0
302,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,2,1,40.0,-25
303,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,3,0,39.0,0
304,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,5,0,39.0,0
305,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,7,0,0.0,0
306,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,8,1,40.0,24
307,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,9,0,39.0,-10
308,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,11,0,0.0,0
309,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,12,0,33.0,-20
310,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,13,1,39.0,-4
311,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,14,1,39.0,17
312,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,15,0,0.0,0
313,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,17,1,39.0,0
314,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,18,0,0.0,0
315,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,20,1,0.0,0
316,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,24,0,0.0,0
317,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,26,0,30.0,-4
318,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,27,0,0.0,0
319,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,28,1,35.0,24
320,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,29,0,0.0,0
321,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,30,1,41.0,51
322,15,"Grevens Pærecider 0,5",2022-03-31 20:16:38,,0.5,31,0,0.0,0
323,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,1,1,165.0,2
324,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,2,0,155.0,0
325,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,3,0,155.0,0
326,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,5,0,155.0,0
327,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,7,0,0.0,0
328,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,8,0,0.0,0
329,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,9,0,0.0,0
330,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,11,0,0.0,0
331,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,12,0,0.0,0
332,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,13,0,0.0,0
333,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,14,1,152.0,1
334,16,Hvitvin Hel Flakse,2022-04-27 19:38:44,,0.75,15,0,0.0,0
