,stockId,stockName,timestamp_stock,price,volume,groupId,stockInGroup,timestamp_group_has_stock,groupHasPrice,stockNr
2475,138,Solrik,2022-05-15 16:41:20,,0.25,18,0,2022-05-15 16:41:21,13.0,0
2476,138,Solrik,2022-05-15 16:41:20,,0.25,19,1,2022-05-15 16:41:21,13.0,-147
2477,138,Solrik,2022-05-15 16:41:20,,0.25,20,0,2022-05-15 16:41:21,13.0,0
2478,138,Solrik,2022-05-15 16:41:20,,0.25,21,0,2022-05-15 16:41:21,13.0,0
2479,138,Solrik,2022-05-15 16:41:20,,0.25,24,0,2022-05-15 16:41:21,13.0,0
2480,138,Solrik,2022-05-15 16:41:20,,0.25,26,0,2022-05-15 16:41:21,13.0,0
2481,138,Solrik,2022-05-15 16:41:20,,0.25,27,0,2022-05-15 16:41:21,13.0,0
2482,138,Solrik,2022-05-15 16:41:20,,0.25,29,0,2022-05-15 16:41:21,13.0,0
2483,138,Solrik,2022-05-15 16:41:20,,0.25,30,0,2022-05-15 16:41:21,13.0,0
2660,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,1,0,2022-05-15 17:29:58,10.0,0
2661,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,2,0,2022-05-15 17:29:58,10.0,0
2662,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,3,0,2022-05-15 17:29:58,10.0,0
2663,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,5,0,2022-05-15 17:29:58,10.0,0
2664,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,7,0,2022-05-15 17:29:58,10.0,0
2665,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,8,0,2022-05-15 17:29:58,10.0,0
2666,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,9,0,2022-05-15 17:29:58,10.0,0
2667,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,11,0,2022-05-15 17:29:58,10.0,0
2668,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,12,0,2022-05-15 17:29:58,10.0,0
2669,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,13,0,2022-05-15 17:29:58,10.0,0
2670,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,14,0,2022-05-15 17:29:58,10.0,0
2671,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,15,0,2022-05-15 17:29:58,10.0,0
2672,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,17,0,2022-05-15 17:29:58,10.0,0
2673,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,18,0,2022-05-15 17:29:58,10.0,0
2674,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,19,1,2022-05-15 17:29:58,12.0,-111
2675,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,20,0,2022-05-15 17:29:58,10.0,0
2676,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,21,0,2022-05-15 17:29:58,10.0,0
2677,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,24,0,2022-05-15 17:29:58,10.0,0
2678,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,26,0,2022-05-15 17:29:58,10.0,0
2679,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,27,0,2022-05-15 17:29:58,10.0,0
2680,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,29,0,2022-05-15 17:29:58,10.0,0
2681,147,Slush uten alkohol,2022-05-15 17:29:57,,0.33,30,0,2022-05-15 17:29:58,10.0,0
2770,152,Pringles,2022-05-16 08:54:08,,1.0,1,0,2022-05-16 08:54:09,10.0,0
2771,152,Pringles,2022-05-16 08:54:08,,1.0,2,0,2022-05-16 08:54:09,10.0,0
2772,152,Pringles,2022-05-16 08:54:08,,1.0,3,0,2022-05-16 08:54:09,10.0,0
2773,152,Pringles,2022-05-16 08:54:08,,1.0,5,0,2022-05-16 08:54:09,10.0,0
2774,152,Pringles,2022-05-16 08:54:08,,1.0,7,0,2022-05-16 08:54:09,10.0,0
2775,152,Pringles,2022-05-16 08:54:08,,1.0,8,0,2022-05-16 08:54:09,10.0,0
2776,152,Pringles,2022-05-16 08:54:08,,1.0,9,0,2022-05-16 08:54:09,10.0,0
2777,152,Pringles,2022-05-16 08:54:08,,1.0,11,0,2022-05-16 08:54:09,10.0,0
2778,152,Pringles,2022-05-16 08:54:08,,1.0,12,0,2022-05-16 08:54:09,10.0,0
2779,152,Pringles,2022-05-16 08:54:08,,1.0,13,0,2022-05-16 08:54:09,10.0,0
2780,152,Pringles,2022-05-16 08:54:08,,1.0,14,0,2022-05-16 08:54:09,10.0,0
2781,152,Pringles,2022-05-16 08:54:08,,1.0,15,0,2022-05-16 08:54:09,10.0,0
2782,152,Pringles,2022-05-16 08:54:08,,1.0,17,0,2022-05-16 08:54:09,10.0,0
2783,152,Pringles,2022-05-16 08:54:08,,1.0,18,0,2022-05-16 08:54:09,10.0,0
2784,152,Pringles,2022-05-16 08:54:08,,1.0,19,0,2022-05-16 08:54:09,10.0,-26
2785,152,Pringles,2022-05-16 08:54:08,,1.0,20,0,2022-05-16 08:54:09,10.0,0
2786,152,Pringles,2022-05-16 08:54:08,,1.0,21,0,2022-05-16 08:54:09,10.0,0
2787,152,Pringles,2022-05-16 08:54:08,,1.0,24,0,2022-05-16 08:54:09,10.0,0
2788,152,Pringles,2022-05-16 08:54:08,,1.0,26,0,2022-05-16 08:54:09,10.0,0
2789,152,Pringles,2022-05-16 08:54:08,,1.0,27,0,2022-05-16 08:54:09,10.0,0
2790,152,Pringles,2022-05-16 08:54:08,,1.0,29,0,2022-05-16 08:54:09,10.0,0
2791,152,Pringles,2022-05-16 08:54:08,,1.0,30,0,2022-05-16 08:54:09,10.0,0
2792,153,Pringles,2022-05-16 08:54:09,,1.0,1,0,2022-05-16 08:54:09,10.0,0
2793,153,Pringles,2022-05-16 08:54:09,,1.0,2,0,2022-05-16 08:54:09,10.0,0
2794,153,Pringles,2022-05-16 08:54:09,,1.0,3,0,2022-05-16 08:54:09,10.0,0
2795,153,Pringles,2022-05-16 08:54:09,,1.0,5,0,2022-05-16 08:54:09,10.0,0
2796,153,Pringles,2022-05-16 08:54:09,,1.0,7,0,2022-05-16 08:54:09,10.0,0
2797,153,Pringles,2022-05-16 08:54:09,,1.0,8,0,2022-05-16 08:54:09,10.0,0
2798,153,Pringles,2022-05-16 08:54:09,,1.0,9,0,2022-05-16 08:54:09,10.0,0
2799,153,Pringles,2022-05-16 08:54:09,,1.0,11,0,2022-05-16 08:54:09,10.0,0
2800,153,Pringles,2022-05-16 08:54:09,,1.0,12,0,2022-05-16 08:54:09,10.0,0
2801,153,Pringles,2022-05-16 08:54:09,,1.0,13,0,2022-05-16 08:54:09,10.0,0
2802,153,Pringles,2022-05-16 08:54:09,,1.0,14,0,2022-05-16 08:54:09,10.0,0
2803,153,Pringles,2022-05-16 08:54:09,,1.0,15,0,2022-05-16 08:54:09,10.0,0
2804,153,Pringles,2022-05-16 08:54:09,,1.0,17,0,2022-05-16 08:54:09,10.0,0
2805,153,Pringles,2022-05-16 08:54:09,,1.0,18,0,2022-05-16 08:54:09,10.0,0
2806,153,Pringles,2022-05-16 08:54:09,,1.0,19,1,2022-05-16 08:54:09,10.0,-128
2807,153,Pringles,2022-05-16 08:54:09,,1.0,20,0,2022-05-16 08:54:09,10.0,0
2808,153,Pringles,2022-05-16 08:54:09,,1.0,21,0,2022-05-16 08:54:09,10.0,0
2809,153,Pringles,2022-05-16 08:54:09,,1.0,24,0,2022-05-16 08:54:09,10.0,0
2810,153,Pringles,2022-05-16 08:54:09,,1.0,26,0,2022-05-16 08:54:09,10.0,0
2811,153,Pringles,2022-05-16 08:54:09,,1.0,27,0,2022-05-16 08:54:09,10.0,0
2812,153,Pringles,2022-05-16 08:54:09,,1.0,29,0,2022-05-16 08:54:09,10.0,0
2813,153,Pringles,2022-05-16 08:54:09,,1.0,30,0,2022-05-16 08:54:09,10.0,0
2901,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,1,0,2022-06-07 08:58:16,18.0,0
2902,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,2,1,2022-06-07 08:58:16,18.0,-11
2903,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,3,0,2022-06-07 08:58:16,18.0,0
2904,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,5,0,2022-06-07 08:58:16,18.0,0
2905,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,7,0,2022-06-07 08:58:16,18.0,0
2906,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,8,0,2022-06-07 08:58:16,18.0,0
2907,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,9,0,2022-06-07 08:58:16,18.0,-9
2908,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,11,0,2022-06-07 08:58:16,18.0,0
2909,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,12,0,2022-06-07 08:58:16,18.0,0
2910,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,13,0,2022-06-07 08:58:16,18.0,0
2911,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,14,0,2022-06-07 08:58:16,18.0,0
2912,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,15,0,2022-06-07 08:58:16,18.0,0
2913,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,17,0,2022-06-07 08:58:16,18.0,0
2914,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,18,0,2022-06-07 08:58:16,18.0,0
2915,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,19,0,2022-06-07 08:58:16,18.0,0
2916,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,20,0,2022-06-07 08:58:16,18.0,0
2917,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,21,0,2022-06-07 08:58:16,18.0,0
2918,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,24,0,2022-06-07 08:58:16,18.0,0
2919,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,26,0,2022-06-07 08:58:16,18.0,0
2920,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,27,0,2022-06-07 08:58:16,18.0,0
2921,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,29,0,2022-06-07 08:58:16,18.0,0
2922,158,Appelsin Juice,2022-06-07 08:58:16,,0.33,30,0,2022-06-07 08:58:16,18.0,0
3057,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,1,0,2022-08-07 11:05:18,21.0,0
3058,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,2,0,2022-08-07 11:05:18,21.0,0
3059,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,3,0,2022-08-07 11:05:18,21.0,0
3060,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,5,0,2022-08-07 11:05:18,21.0,0
3061,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,7,0,2022-08-07 11:05:18,21.0,0
3062,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,8,0,2022-08-07 11:05:18,21.0,0
3063,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,9,0,2022-08-07 11:05:18,21.0,0
3064,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,11,0,2022-08-07 11:05:18,21.0,0
3065,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,12,0,2022-08-07 11:05:18,21.0,0
3066,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,13,0,2022-08-07 11:05:18,21.0,0
3067,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,14,0,2022-08-07 11:05:18,21.0,0
3068,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,15,0,2022-08-07 11:05:18,21.0,0
3069,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,17,0,2022-08-07 11:05:18,21.0,0
3070,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,18,0,2022-08-07 11:05:18,21.0,0
3071,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,19,0,2022-08-07 11:05:18,21.0,0
3072,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,20,0,2022-08-07 11:05:18,21.0,0
3073,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,21,0,2022-08-07 11:05:18,21.0,0
3074,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,24,0,2022-08-07 11:05:18,21.0,0
3075,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,26,0,2022-08-07 11:05:18,21.0,0
3076,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,27,1,2022-08-07 11:05:18,20.0,-1
3077,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,29,0,2022-08-07 11:05:18,21.0,0
3078,165,"Sprite 0,5",2022-08-07 11:05:18,,0.5,30,0,2022-08-07 11:05:18,21.0,0
3079,166,Utgått vare,2022-08-07 11:08:00,,0.0,1,0,2022-08-07 11:08:00,10.0,0
3080,166,Utgått vare,2022-08-07 11:08:00,,0.0,2,0,2022-08-07 11:08:00,10.0,0
3081,166,Utgått vare,2022-08-07 11:08:00,,0.0,3,0,2022-08-07 11:08:00,10.0,0
3082,166,Utgått vare,2022-08-07 11:08:00,,0.0,5,0,2022-08-07 11:08:00,10.0,0
3083,166,Utgått vare,2022-08-07 11:08:00,,0.0,7,0,2022-08-07 11:08:00,10.0,0
3084,166,Utgått vare,2022-08-07 11:08:00,,0.0,8,0,2022-08-07 11:08:00,10.0,0
3085,166,Utgått vare,2022-08-07 11:08:00,,0.0,9,0,2022-08-07 11:08:00,10.0,0
3086,166,Utgått vare,2022-08-07 11:08:00,,0.0,11,0,2022-08-07 11:08:00,10.0,0
3087,166,Utgått vare,2022-08-07 11:08:00,,0.0,12,0,2022-08-07 11:08:00,10.0,0
3088,166,Utgått vare,2022-08-07 11:08:00,,0.0,13,0,2022-08-07 11:08:00,10.0,0
3089,166,Utgått vare,2022-08-07 11:08:00,,0.0,14,0,2022-08-07 11:08:00,10.0,0
3090,166,Utgått vare,2022-08-07 11:08:00,,0.0,15,0,2022-08-07 11:08:00,10.0,0
3091,166,Utgått vare,2022-08-07 11:08:00,,0.0,17,0,2022-08-07 11:08:00,10.0,0
3092,166,Utgått vare,2022-08-07 11:08:00,,0.0,18,0,2022-08-07 11:08:00,10.0,0
3093,166,Utgått vare,2022-08-07 11:08:00,,0.0,19,0,2022-08-07 11:08:00,10.0,0
3094,166,Utgått vare,2022-08-07 11:08:00,,0.0,20,0,2022-08-07 11:08:00,10.0,0
3095,166,Utgått vare,2022-08-07 11:08:00,,0.0,21,0,2022-08-07 11:08:00,10.0,0
3096,166,Utgått vare,2022-08-07 11:08:00,,0.0,24,0,2022-08-07 11:08:00,10.0,0
3097,166,Utgått vare,2022-08-07 11:08:00,,0.0,26,0,2022-08-07 11:08:00,10.0,0
3098,166,Utgått vare,2022-08-07 11:08:00,,0.0,27,1,2022-08-07 11:08:00,10.0,-15
3099,166,Utgått vare,2022-08-07 11:08:00,,0.0,29,0,2022-08-07 11:08:00,10.0,0
3100,166,Utgått vare,2022-08-07 11:08:00,,0.0,30,0,2022-08-07 11:08:00,10.0,0
3190,172,Bandgenser,2022-08-23 21:16:33,,1.0,1,0,2022-08-23 21:16:34,255.0,0
3191,172,Bandgenser,2022-08-23 21:16:33,,1.0,2,0,2022-08-23 21:16:34,255.0,0
3192,172,Bandgenser,2022-08-23 21:16:33,,1.0,3,0,2022-08-23 21:16:34,255.0,0
3193,172,Bandgenser,2022-08-23 21:16:33,,1.0,5,0,2022-08-23 21:16:34,255.0,0
3194,172,Bandgenser,2022-08-23 21:16:33,,1.0,7,0,2022-08-23 21:16:34,255.0,0
3195,172,Bandgenser,2022-08-23 21:16:33,,1.0,8,0,2022-08-23 21:16:34,255.0,0
3196,172,Bandgenser,2022-08-23 21:16:33,,1.0,9,0,2022-08-23 21:16:34,255.0,0
3197,172,Bandgenser,2022-08-23 21:16:33,,1.0,11,0,2022-08-23 21:16:34,255.0,0
3198,172,Bandgenser,2022-08-23 21:16:33,,1.0,12,0,2022-08-23 21:16:34,255.0,0
3199,172,Bandgenser,2022-08-23 21:16:33,,1.0,13,0,2022-08-23 21:16:34,255.0,0
3200,172,Bandgenser,2022-08-23 21:16:33,,1.0,14,0,2022-08-23 21:16:34,255.0,0
3201,172,Bandgenser,2022-08-23 21:16:33,,1.0,15,0,2022-08-23 21:16:34,255.0,0
3202,172,Bandgenser,2022-08-23 21:16:33,,1.0,17,0,2022-08-23 21:16:34,255.0,0
3203,172,Bandgenser,2022-08-23 21:16:33,,1.0,18,0,2022-08-23 21:16:34,255.0,0
3204,172,Bandgenser,2022-08-23 21:16:33,,1.0,19,0,2022-08-23 21:16:34,255.0,0
3205,172,Bandgenser,2022-08-23 21:16:33,,1.0,20,0,2022-08-23 21:16:34,255.0,0
3206,172,Bandgenser,2022-08-23 21:16:33,,1.0,21,0,2022-08-23 21:16:34,255.0,-25
3207,172,Bandgenser,2022-08-23 21:16:33,,1.0,24,0,2022-08-23 21:16:34,255.0,0
3208,172,Bandgenser,2022-08-23 21:16:33,,1.0,26,0,2022-08-23 21:16:34,255.0,0
3209,172,Bandgenser,2022-08-23 21:16:33,,1.0,27,0,2022-08-23 21:16:34,255.0,0
3210,172,Bandgenser,2022-08-23 21:16:33,,1.0,29,0,2022-08-23 21:16:34,255.0,0
3211,172,Bandgenser,2022-08-23 21:16:33,,1.0,30,0,2022-08-23 21:16:34,255.0,0
3343,179,Burn utgått,2022-09-07 21:29:00,,0.5,1,0,2022-09-07 21:29:00,16.0,0
3344,179,Burn utgått,2022-09-07 21:29:00,,0.5,2,0,2022-09-07 21:29:00,16.0,0
3345,179,Burn utgått,2022-09-07 21:29:00,,0.5,3,0,2022-09-07 21:29:00,16.0,0
3346,179,Burn utgått,2022-09-07 21:29:00,,0.5,5,0,2022-09-07 21:29:00,16.0,0
3347,179,Burn utgått,2022-09-07 21:29:00,,0.5,7,0,2022-09-07 21:29:00,16.0,0
3348,179,Burn utgått,2022-09-07 21:29:00,,0.5,8,0,2022-09-07 21:29:00,16.0,0
3349,179,Burn utgått,2022-09-07 21:29:00,,0.5,9,0,2022-09-07 21:29:00,16.0,0
3350,179,Burn utgått,2022-09-07 21:29:00,,0.5,11,0,2022-09-07 21:29:00,16.0,0
3351,179,Burn utgått,2022-09-07 21:29:00,,0.5,12,0,2022-09-07 21:29:00,16.0,0
3352,179,Burn utgått,2022-09-07 21:29:00,,0.5,13,0,2022-09-07 21:29:00,16.0,0
3353,179,Burn utgått,2022-09-07 21:29:00,,0.5,14,0,2022-09-07 21:29:00,16.0,0
3354,179,Burn utgått,2022-09-07 21:29:00,,0.5,15,0,2022-09-07 21:29:00,16.0,0
3355,179,Burn utgått,2022-09-07 21:29:00,,0.5,17,0,2022-09-07 21:29:00,16.0,0
3356,179,Burn utgått,2022-09-07 21:29:00,,0.5,18,0,2022-09-07 21:29:00,16.0,0
3357,179,Burn utgått,2022-09-07 21:29:00,,0.5,19,0,2022-09-07 21:29:00,16.0,0
3358,179,Burn utgått,2022-09-07 21:29:00,,0.5,20,0,2022-09-07 21:29:00,16.0,0
3359,179,Burn utgått,2022-09-07 21:29:00,,0.5,21,0,2022-09-07 21:29:00,16.0,0
3360,179,Burn utgått,2022-09-07 21:29:00,,0.5,23,0,2022-09-07 21:29:00,16.0,-1
3361,179,Burn utgått,2022-09-07 21:29:00,,0.5,24,0,2022-09-07 21:29:00,16.0,0
3362,179,Burn utgått,2022-09-07 21:29:00,,0.5,26,0,2022-09-07 21:29:00,16.0,0
3363,179,Burn utgått,2022-09-07 21:29:00,,0.5,27,0,2022-09-07 21:29:00,16.0,0
3364,179,Burn utgått,2022-09-07 21:29:00,,0.5,29,0,2022-09-07 21:29:00,16.0,0
3365,179,Burn utgått,2022-09-07 21:29:00,,0.5,30,0,2022-09-07 21:29:00,16.0,0
3390,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,1,0,2022-09-08 16:32:44,25.0,0
3391,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,2,0,2022-09-08 16:32:44,25.0,0
3392,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,3,0,2022-09-08 16:32:44,25.0,0
3393,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,5,0,2022-09-08 16:32:44,25.0,0
3394,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,7,0,2022-09-08 16:32:44,25.0,0
3395,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,8,0,2022-09-08 16:32:44,25.0,0
3396,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,9,0,2022-09-08 16:32:44,25.0,0
3397,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,11,0,2022-09-08 16:32:44,25.0,0
3398,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,12,0,2022-09-08 16:32:44,25.0,0
3399,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,13,0,2022-09-08 16:32:44,25.0,0
3400,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,14,0,2022-09-08 16:32:44,25.0,0
3401,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,15,0,2022-09-08 16:32:44,25.0,0
3402,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,17,0,2022-09-08 16:32:44,25.0,0
3403,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,18,0,2022-09-08 16:32:44,25.0,0
3404,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,19,0,2022-09-08 16:32:44,25.0,0
3405,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,20,0,2022-09-08 16:32:44,25.0,0
3406,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,21,0,2022-09-08 16:32:44,25.0,-5
3407,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,24,0,2022-09-08 16:32:44,25.0,0
3408,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,26,0,2022-09-08 16:32:44,25.0,0
3409,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,27,0,2022-09-08 16:32:44,25.0,0
3410,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,29,0,2022-09-08 16:32:44,25.0,0
3411,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,30,0,2022-09-08 16:32:44,25.0,0
3412,181,"Red Bull 0,3",2022-09-08 16:32:44,,0.3,31,0,2022-09-08 16:32:44,25.0,0
3509,188,Cola,2022-09-13 14:51:31,,0.3,1,0,2022-09-13 14:51:31,19.0,0
3510,188,Cola,2022-09-13 14:51:31,,0.3,2,0,2022-09-13 14:51:31,19.0,0
3511,188,Cola,2022-09-13 14:51:31,,0.3,3,0,2022-09-13 14:51:31,19.0,0
3512,188,Cola,2022-09-13 14:51:31,,0.3,5,0,2022-09-13 14:51:31,19.0,0
3513,188,Cola,2022-09-13 14:51:31,,0.3,7,0,2022-09-13 14:51:31,19.0,0
3514,188,Cola,2022-09-13 14:51:31,,0.3,8,0,2022-09-13 14:51:31,19.0,0
3515,188,Cola,2022-09-13 14:51:31,,0.3,9,0,2022-09-13 14:51:31,19.0,0
3516,188,Cola,2022-09-13 14:51:31,,0.3,11,0,2022-09-13 14:51:31,19.0,0
3517,188,Cola,2022-09-13 14:51:31,,0.3,12,0,2022-09-13 14:51:31,19.0,0
3518,188,Cola,2022-09-13 14:51:31,,0.3,13,0,2022-09-13 14:51:31,19.0,0
3519,188,Cola,2022-09-13 14:51:31,,0.3,14,0,2022-09-13 14:51:31,19.0,0
3520,188,Cola,2022-09-13 14:51:31,,0.3,15,0,2022-09-13 14:51:31,19.0,0
3521,188,Cola,2022-09-13 14:51:31,,0.3,17,0,2022-09-13 14:51:31,19.0,0
3522,188,Cola,2022-09-13 14:51:31,,0.3,18,0,2022-09-13 14:51:31,19.0,0
3523,188,Cola,2022-09-13 14:51:31,,0.3,19,0,2022-09-13 14:51:31,19.0,0
3524,188,Cola,2022-09-13 14:51:31,,0.3,20,0,2022-09-13 14:51:31,19.0,0
3525,188,Cola,2022-09-13 14:51:31,,0.3,21,0,2022-09-13 14:51:31,19.0,0
3526,188,Cola,2022-09-13 14:51:31,,0.3,23,0,2022-09-13 14:51:31,19.0,0
3527,188,Cola,2022-09-13 14:51:31,,0.3,24,0,2022-09-13 14:51:31,19.0,0
3528,188,Cola,2022-09-13 14:51:31,,0.3,26,0,2022-09-13 14:51:31,19.0,0
3529,188,Cola,2022-09-13 14:51:31,,0.3,27,0,2022-09-13 14:51:31,19.0,0
3530,188,Cola,2022-09-13 14:51:31,,0.3,28,1,2022-09-13 14:51:31,21.0,24
3531,188,Cola,2022-09-13 14:51:31,,0.3,29,0,2022-09-13 14:51:31,19.0,0
3532,188,Cola,2022-09-13 14:51:31,,0.3,30,0,2022-09-13 14:51:31,19.0,0
3533,188,Cola,2022-09-13 14:51:31,,0.3,31,0,2022-09-13 14:51:31,19.0,0
3534,189,Cola Zero,2022-09-13 14:52:30,,0.3,1,0,2022-09-13 14:52:30,19.0,0
3535,189,Cola Zero,2022-09-13 14:52:30,,0.3,2,0,2022-09-13 14:52:30,19.0,0
3536,189,Cola Zero,2022-09-13 14:52:30,,0.3,3,0,2022-09-13 14:52:30,19.0,0
3537,189,Cola Zero,2022-09-13 14:52:30,,0.3,5,0,2022-09-13 14:52:30,19.0,0
3538,189,Cola Zero,2022-09-13 14:52:30,,0.3,7,0,2022-09-13 14:52:30,19.0,0
3539,189,Cola Zero,2022-09-13 14:52:30,,0.3,8,0,2022-09-13 14:52:30,19.0,0
3540,189,Cola Zero,2022-09-13 14:52:30,,0.3,9,0,2022-09-13 14:52:30,19.0,0
3541,189,Cola Zero,2022-09-13 14:52:30,,0.3,11,0,2022-09-13 14:52:30,19.0,0
3542,189,Cola Zero,2022-09-13 14:52:30,,0.3,12,0,2022-09-13 14:52:30,19.0,0
3543,189,Cola Zero,2022-09-13 14:52:30,,0.3,13,0,2022-09-13 14:52:30,19.0,0
3544,189,Cola Zero,2022-09-13 14:52:30,,0.3,14,0,2022-09-13 14:52:30,19.0,0
3545,189,Cola Zero,2022-09-13 14:52:30,,0.3,15,0,2022-09-13 14:52:30,19.0,0
3546,189,Cola Zero,2022-09-13 14:52:30,,0.3,17,0,2022-09-13 14:52:30,19.0,0
3547,189,Cola Zero,2022-09-13 14:52:30,,0.3,18,0,2022-09-13 14:52:30,19.0,0
3548,189,Cola Zero,2022-09-13 14:52:30,,0.3,19,0,2022-09-13 14:52:30,19.0,0
3549,189,Cola Zero,2022-09-13 14:52:30,,0.3,20,0,2022-09-13 14:52:30,19.0,0
3550,189,Cola Zero,2022-09-13 14:52:30,,0.3,21,0,2022-09-13 14:52:30,19.0,0
3551,189,Cola Zero,2022-09-13 14:52:30,,0.3,23,0,2022-09-13 14:52:30,19.0,0
3552,189,Cola Zero,2022-09-13 14:52:30,,0.3,24,0,2022-09-13 14:52:30,19.0,0
3553,189,Cola Zero,2022-09-13 14:52:30,,0.3,26,0,2022-09-13 14:52:30,19.0,0
3554,189,Cola Zero,2022-09-13 14:52:30,,0.3,27,0,2022-09-13 14:52:30,19.0,0
3555,189,Cola Zero,2022-09-13 14:52:30,,0.3,28,1,2022-09-13 14:52:30,21.0,48
3556,189,Cola Zero,2022-09-13 14:52:30,,0.3,29,0,2022-09-13 14:52:30,19.0,0
3557,189,Cola Zero,2022-09-13 14:52:30,,0.3,30,0,2022-09-13 14:52:30,19.0,0
3558,189,Cola Zero,2022-09-13 14:52:30,,0.3,31,0,2022-09-13 14:52:30,19.0,0
3559,190,Fanta,2022-09-13 14:52:47,,0.3,1,0,2022-09-13 14:52:47,19.0,0
3560,190,Fanta,2022-09-13 14:52:47,,0.3,2,0,2022-09-13 14:52:47,19.0,0
